pID;Name;Surname;Salary;Domain;State;Role;Gender;Ethnicity;FamSituation;Performance;Rating
3114;Cullen;French;Zone C;Production       ;MA;CLERK;Female;Asian;Divorced;Fully Meets;2
3115;Braiden;Kirby;Zone A;Production       ;MA;MANAGER;Female;Hispanic;Divorced;Fully Meets;4
3116;Johnathan;Harmon;Zone B;Production       ;MA;CLERK;Female;Hispanic;Married;Fully Meets;5
3117;Camren;Bridges;Zone C;Production       ;MA;CLERK;Female;White;Married;Fully Meets;2
3118;Jeramiah;Chandler;Zone A;Production       ;MA;CLERK;Female;Black;Divorced;Fully Meets;2
3119;Dana;Stevenson;Zone C;Production       ;MA;CLERK;Male;Other;Single;Fully Meets;5
3120;Angelique;Hogan;Zone A;Production       ;MA;CLERK;Female;Asian;Widowed;Fully Meets;4
3121;Moriah;Dodson;Zone C;Production       ;MA;MANAGER;Female;Black;Single;Fully Meets;4
3122;Connor;Bray;Zone C;Production       ;MA;MANAGER;Female;White;Single;Fully Meets;5
3123;Zaiden;Leblanc;Zone C;Production       ;MA;MANAGER;Male;Hispanic;Married;Fully Meets;4
3124;Taliyah;Yang;Zone B;Production       ;MA;CLERK;Female;White;Single;Fully Meets;5
3125;Boston;Cochran;Zone C;Production       ;MA;CLERK;Male;Black;Divorced;Fully Meets;4
3126;Amelia;Mueller;Zone C;Production       ;MA;MANAGER;Male;Black;Divorced;Fully Meets;2
3127;Lillianna;Hull;Zone A;Production       ;MA;MANAGER;Male;White;Married;Fully Meets;2
3128;Laci;Frederick;Zone A;Production       ;MA;CLERK;Female;Black;Widowed;Fully Meets;2
3129;Jayda;Chapman;Zone A;Production       ;MA;CLERK;Female;Black;Widowed;Fully Meets;5
3130;Kennedy;Beard;Zone A;Production       ;MA;MANAGER;Female;Black;Widowed;Fully Meets;5
3131;Alma;Hanna;Zone C;Production       ;MA;CLERK;Female;Hispanic;Single;Fully Meets;2
3132;Ximena;Suarez;Zone A;Production       ;MA;CLERK;Female;Asian;Divorced;Fully Meets;4
3133;Aydin;Dixon;Zone C;Production       ;MA;MANAGER;Male;White;Married;Fully Meets;5
3134;Heidi;Joyce;Zone C;Production       ;MA;CLERK;Female;Hispanic;Married;Exceeds;5
3135;Elle;Spears;Zone A;Production       ;MA;MANAGER;Female;White;Single;Fully Meets;4
3136;Cesar;Anderson;Zone B;Production       ;MA;CLERK;Female;Hispanic;Married;Fully Meets;4
3137;Dean;Mckenzie;Zone B;Production       ;MA;CLERK;Female;Other;Single;Fully Meets;2
3138;Isabell;Wu;Zone A;Production       ;MA;CLERK;Female;Black;Single;Fully Meets;4
3139;Kenny;Blanchard;Zone A;Production       ;MA;CLERK;Female;Asian;Single;Fully Meets;4
3140;Evie;Beard;Zone C;Production       ;MA;CLERK;Male;Hispanic;Widowed;Fully Meets;5
3141;Aliya;Morton;Zone B;Production       ;MA;CLERK;Male;Black;Married;Exceeds;2
3142;Ingrid;Wilkins;Zone B;Production       ;MA;CLERK;Female;White;Single;Fully Meets;4
3143;Morgan;Elliott;Zone A;Production       ;MA;CLERK;Female;Black;Widowed;Fully Meets;2
3144;Shannon;Lambert;Zone C;Production       ;MA;CLERK;Male;Hispanic;Married;Exceeds;2
3145;Prince;Petty;Zone C;Production       ;MA;CLERK;Male;Asian;Divorced;Fully Meets;2
3146;Abril;Joseph;Zone C;Production       ;MA;MANAGER;Female;White;Widowed;Fully Meets;4
3147;Bobby;Levy;Zone B;Production       ;MA;CLERK;Male;Hispanic;Divorced;Fully Meets;5
3148;Gustavo;Durham;Zone C;Production       ;MA;CLERK;Male;White;Single;Exceeds;2
3149;Teagan;Stevens;Zone A;Production       ;MA;CLERK;Female;Black;Single;Exceeds;2
3150;Neil;Patton;Zone C;Production       ;MA;CLERK;Female;Asian;Widowed;Fully Meets;2
3151;Khalil;Guzman;Zone C;Production       ;MA;CLERK;Female;White;Widowed;Exceeds;4
3152;Alaina;Mayo;Zone C;Production       ;MA;CLERK;Female;Black;Widowed;Exceeds;5
3153;Jagger;Morgan;Zone A;Production       ;MA;CLERK;Female;Other;Single;Fully Meets;4
3154;Donavan;Kennedy;Zone B;Production       ;MA;CLERK;Female;Black;Single;Fully Meets;2
3155;Amy;Frederick;Zone B;Production       ;MA;CLERK;Male;Black;Married;Fully Meets;2
3156;Pierce;Charles;Zone B;Production       ;MA;CLERK;Female;Black;Married;Fully Meets;5
3157;Deegan;Pham;Zone A;Production       ;MA;CLERK;Female;White;Divorced;Exceeds;5
3158;Seth;Oneill;Zone A;Production       ;MA;MANAGER;Female;Hispanic;Divorced;Exceeds;2
3159;Mollie;Woodward;Zone B;Production       ;MA;CLERK;Female;Asian;Married;Fully Meets;4
3160;Baylee;Warner;Zone A;Production       ;MA;CLERK;Female;Other;Single;Exceeds;4
3161;Celeste;Allison;Zone C;Production       ;MA;CLERK;Female;Black;Divorced;Fully Meets;1
3162;Camryn;Clark;Zone A;Production       ;MA;MANAGER;Male;White;Single;Fully Meets;5
3163;Geovanni;Crawford;Zone A;Production       ;MA;CLERK;Male;Black;Married;Fully Meets;4
3164;Danielle;Blanchard;Zone C;Production       ;MA;CLERK;Female;Other;Married;Fully Meets;5
3165;Kasey;Pineda;Zone C;Production       ;MA;CLERK;Female;Black;Single;Fully Meets;2
3166;Kenzie;Friedman;Zone A;Production       ;MA;CLERK;Female;White;Single;Exceeds;2
3167;Destinee;Mejia;Zone B;Production       ;MA;CLERK;Male;Other;Divorced;Exceeds;4
3168;Deshawn;Henry;Zone A;Production       ;MA;CLERK;Male;Hispanic;Married;Fully Meets;2
3169;Cristian;Ritter;Zone B;Production       ;MA;CLERK;Female;Other;Single;Exceeds;4
3170;Demarcus;Huffman;Zone C;Production       ;MA;CLERK;Male;Asian;Married;Fully Meets;2
3171;Regina;Lopez;Zone A;Production       ;MA;CLERK;Female;White;Widowed;Fully Meets;5
3172;Justice;Clark;Zone C;Production       ;MA;CLERK;Female;Asian;Divorced;Fully Meets;4
3173;Tucker;Sweeney;Zone A;Production       ;MA;CLERK;Female;Asian;Married;Fully Meets;1
3174;Roy;Pratt;Zone C;Production       ;MA;CLERK;Female;Hispanic;Single;Fully Meets;5
3175;Raphael;Whitney;Zone B;Production       ;MA;CLERK;Female;Asian;Single;Fully Meets;1
3176;Cade;Palmer;Zone A;Production       ;MA;MANAGER;Female;Other;Widowed;Exceeds;1
3177;Abel;Potts;Zone A;Production       ;MA;MANAGER;Female;Asian;Single;Fully Meets;1
3178;Wayne;Leon;Zone C;Production       ;MA;MANAGER;Female;White;Married;PIP;1
3179;Amya;Armstrong;Zone C;Production       ;MA;CLERK;Male;Black;Divorced;Fully Meets;2
3180;Johnny;Whitehead;Zone B;Production       ;MA;CLERK;Female;Hispanic;Divorced;Fully Meets;4
3181;Antwan;Clayton;Zone C;Production       ;MA;CLERK;Female;Other;Single;Fully Meets;4
3182;Dexter;Preston;Zone B;Production       ;MA;CLERK;Female;White;Married;PIP;2
3183;Uriah;Guerrero;Zone A;Production       ;MA;CLERK;Male;Other;Single;PIP;3
3184;Dakota;Oliver;Zone A;Production       ;MA;CLERK;Female;Hispanic;Single;PIP;5
3185;Selena;Yoder;Zone C;Production       ;MA;CLERK;Female;Other;Divorced;PIP;2
3186;Kaila;Flowers;Zone A;Production       ;MA;MANAGER;Female;Black;Divorced;Fully Meets;2
3187;Dashawn;Ramirez;Zone C;Production       ;MA;MANAGER;Female;Black;Single;PIP;3
3188;Meghan;Ray;Zone C;Production       ;MA;CLERK;Male;Hispanic;Divorced;Fully Meets;4
3189;Jasiah;Palmer;Zone C;Production       ;MA;MANAGER;Female;Asian;Married;PIP;1
3190;Jaiden;Hawkins;Zone C;Production       ;MA;MANAGER;Male;White;Divorced;PIP;2
3191;Monserrat;Miranda;Zone A;Production       ;MA;CLERK;Male;Black;Married;Fully Meets;2
3192;Johnathon;Lynch;Zone A;Production       ;MA;CLERK;Female;Black;Single;Fully Meets;3
3193;Dayanara;Murray;Zone C;Production       ;MA;CLERK;Female;Black;Divorced;PIP;3
3194;Alessandro;Sawyer;Zone B;Production       ;MA;CLERK;Female;Asian;Divorced;Fully Meets;1
3195;Kaylen;Hogan;Zone A;Production       ;MA;CLERK;Female;White;Divorced;Fully Meets;2
3196;Karley;Michael;Zone B;Production       ;MA;MANAGER;Female;Other;Divorced;Fully Meets;2
3197;Erik;Parks;Zone A;Production       ;MA;CLERK;Female;Hispanic;Divorced;PIP;1
3198;Violet;Bennett;Zone A;Production       ;MA;CLERK;Female;Asian;Married;Fully Meets;2
3199;Hannah;Jacobi;Zone B;Production       ;MA;CLERK;Female;Hispanic;Married;Fully Meets;2
3200;Peter;Robertson;Zone B;Production       ;MA;CLERK;Male;Asian;Married;Fully Meets;4
3201;Josephine;Bugali;Zone A;Production       ;MA;CLERK;Female;Asian;Widowed;Fully Meets;4
3202;Dallas;Leach;Zone A;Production       ;MA;CLERK;Female;Other;Single;Fully Meets;4
3203;Marianne;Eaton;Zone C;Production       ;MA;MANAGER;Female;White;Single;Fully Meets;4
3204;Bruno;Rossetti;Zone C;Production       ;MA;MANAGER;Male;White;Single;Fully Meets;4
3205;Roxana;Goyal;Zone C;Production       ;MA;CLERK;Female;Asian;Married;Fully Meets;4
3206;Thomas;Barbara;Zone A;Production       ;MA;CLERK;Male;Hispanic;Divorced;Fully Meets;2
3207;Lynn;O'hare;Zone C;Production       ;MA;MANAGER;Female;White;Widowed;Fully Meets;5
3208;Abdellah;Veera;Zone A;Production       ;MA;CLERK;Male;Hispanic;Divorced;Fully Meets;2
3209;Daniel;Davis;Zone A;Production       ;MA;CLERK;Male;Hispanic;Widowed;Fully Meets;5
3210;Barbara M;Stanford;Zone A;Production       ;MA;CLERK;Female;Hispanic;Divorced;Fully Meets;5
3211;Phylicia;Gosciminski;Zone B;Production       ;MA;MANAGER;Female;Other;Married;Fully Meets;2
3212;Mohammed;Latif;Zone C;Production       ;MA;CLERK;Male;Asian;Married;Fully Meets;5
3213;Hamish;Garneau;Zone A;Production       ;MA;CLERK;Male;Hispanic;Widowed;Fully Meets;2
3214;Morissa;Power;Zone B;Production       ;MA;CLERK;Female;Asian;Widowed;Fully Meets;2
3215;Jason;Woodson;Zone A;Production       ;MA;MANAGER;Male;White;Divorced;Fully Meets;3
3216;Janine;Purinton;Zone A;Production       ;MA;CLERK;Female;Other;Divorced;Fully Meets;5
3217;Sarah;Akinkuolie;Zone B;Production       ;MA;CLERK;Female;White;Single;Fully Meets;3
3218;Spencer;Cole;Zone C;Production       ;MA;CLERK;Male;Other;Widowed;Fully Meets;5
3219;Luisa;Monterro;Zone B;Production       ;MA;MANAGER;Female;Black;Widowed;Fully Meets;3
3220;Sandy;Mckenna;Zone A;Production       ;MA;CLERK;Female;Other;Divorced;Fully Meets;1
3221;Savanah;Baker;Zone B;Production       ;MA;CLERK;Male;Other;Single;Fully Meets;4
3222;Gloria;Small;Zone A;Production       ;MA;MANAGER;Female;Hispanic;Married;Fully Meets;2
3223;Alisa;Aguirre;Zone A;Production       ;MA;CLERK;Female;Asian;Single;Fully Meets;5
3224;Sterling;Davila;Zone A;Production       ;MA;MANAGER;Female;White;Single;Fully Meets;5
3225;Saniya;Bradley;Zone B;Production       ;MA;CLERK;Female;White;Divorced;Fully Meets;3
3226;Drake;Ashley;Zone B;Production       ;MA;CLERK;Female;Black;Married;Fully Meets;4
3227;Rosemary;Manning;Zone A;Production       ;MA;CLERK;Female;Black;Widowed;Fully Meets;2
3228;Adrianna;Johnston;Zone C;Production       ;MA;CLERK;Male;Hispanic;Single;Fully Meets;2
3229;Ruby;Bean;Zone C;Production       ;MA;MANAGER;Male;Other;Widowed;Fully Meets;1
3230;Annalise;Avila;Zone C;Production       ;MA;CLERK;Female;White;Single;Fully Meets;1
3231;Carley;Irwin;Zone C;Production       ;MA;CLERK;Female;White;Divorced;Exceeds;2
3232;Makenzie;Mercer;Zone B;Production       ;MA;CLERK;Male;Other;Divorced;Fully Meets;1
3233;Julia;Vargas;Zone C;Production       ;MA;CLERK;Male;Asian;Widowed;Fully Meets;2
3234;Parker;Harrison;Zone B;Production       ;MA;MANAGER;Male;Black;Widowed;Fully Meets;3
3235;Emmett;York;Zone C;Production       ;MA;CLERK;Male;Hispanic;Married;Fully Meets;2
3236;Landin;Walton;Zone C;Production       ;MA;MANAGER;Female;Asian;Married;Fully Meets;5
3237;Landon;Mayo;Zone B;Production       ;MA;CLERK;Male;White;Married;Fully Meets;4
3238;Abby;Estes;Zone A;Production       ;MA;MANAGER;Male;Other;Divorced;Fully Meets;4
3239;Rachael;Pena;Zone C;Production       ;MA;CLERK;Male;Black;Single;Fully Meets;3
3240;Kyan;Fritz;Zone C;Production       ;MA;CLERK;Female;Asian;Married;Fully Meets;2
3241;Lana;Vega;Zone B;Production       ;MA;MANAGER;Female;White;Divorced;Fully Meets;1
3242;Alma;Fischer;Zone C;Production       ;MA;CLERK;Male;Hispanic;Single;Fully Meets;3
3243;Harley;Peterson;Zone C;Production       ;MA;CLERK;Male;Hispanic;Married;Fully Meets;2
3244;Kade;Stokes;Zone C;Production       ;MA;CLERK;Female;Black;Divorced;Fully Meets;2
3245;Leonel;Tanner;Zone A;Production       ;MA;CLERK;Female;Black;Married;Fully Meets;1
3246;Natalia;Burns;Zone C;Production       ;MA;CLERK;Female;White;Married;Fully Meets;4
3247;Hailee;Raymond;Zone C;Production       ;MA;CLERK;Female;Black;Single;Fully Meets;3
3248;Micah;Douglas;Zone B;Production       ;MA;CLERK;Female;Hispanic;Single;Fully Meets;5
3249;Kaley;Pollard;Zone C;Production       ;MA;CLERK;Male;Black;Single;Fully Meets;3
3250;Seth;Fletcher;Zone B;Production       ;MA;MANAGER;Male;Asian;Married;Fully Meets;2
3251;Elliana;Thomas;Zone A;Production       ;MA;CLERK;Male;White;Divorced;Fully Meets;5
3252;Edward;Chung;Zone A;Production       ;MA;CLERK;Female;Black;Divorced;PIP;4
3253;Tessa;Estes;Zone A;Production       ;MA;CLERK;Female;White;Single;Fully Meets;2
3254;Charlie;Carson;Zone B;Production       ;MA;MANAGER;Male;Other;Widowed;Fully Meets;3
3255;Lawson;Zuniga;Zone C;Production       ;MA;CLERK;Male;Other;Widowed;Fully Meets;3
3256;Coleman;Huffman;Zone B;Production       ;MA;CLERK;Male;Black;Divorced;Fully Meets;5
3257;Sanaa;Reilly;Zone A;Production       ;MA;CLERK;Female;Other;Single;Fully Meets;3
3258;Slade;Randolph;Zone B;Production       ;MA;CLERK;Male;White;Single;Fully Meets;2
3259;Dania;Hale;Zone B;Production       ;MA;CLERK;Male;Hispanic;Single;Fully Meets;2
3260;Roland;Orozco;Zone B;Production       ;MA;CLERK;Male;Hispanic;Single;Fully Meets;3
3261;Kaylen;Fisher;Zone B;Production       ;MA;MANAGER;Male;Hispanic;Widowed;Fully Meets;4
3262;Kasey;Preston;Zone A;Production       ;MA;CLERK;Female;Black;Divorced;PIP;4
3263;Cruz;Davila;Zone A;Production       ;MA;CLERK;Male;Asian;Single;PIP;2
3264;Alani;Phillips;Zone C;Production       ;MA;CLERK;Male;Asian;Married;Fully Meets;5
3265;Giovanni;Klein;Zone C;Production       ;MA;CLERK;Female;Asian;Single;Fully Meets;1
3266;Max;Mahoney;Zone A;Production       ;MA;CLERK;Female;Black;Married;Fully Meets;2
3267;Perla;Terry;Zone C;Production       ;MA;CLERK;Female;Other;Single;Fully Meets;5
3268;Makai;Ochoa;Zone A;Production       ;MA;CLERK;Female;Asian;Single;Fully Meets;2
3269;Caiden;Hogan;Zone C;Production       ;MA;CLERK;Male;Asian;Married;Fully Meets;1
3270;Brandon;Dickerson;Zone B;Production       ;MA;CLERK;Male;Asian;Single;Fully Meets;2
3271;Taryn;Snow;Zone B;Production       ;MA;CLERK;Male;Asian;Divorced;Fully Meets;3
3272;Monserrat;Cooke;Zone C;Production       ;MA;CLERK;Male;Other;Widowed;Fully Meets;3
3273;Zaria;Mcintosh;Zone A;Production       ;MA;MANAGER;Female;Asian;Divorced;Fully Meets;4
3274;Arely;May;Zone B;Production       ;MA;CLERK;Female;Other;Divorced;PIP;3
3275;Gina;Kent;Zone B;Production       ;MA;CLERK;Male;Other;Divorced;PIP;3
3276;Catherine;Anthony;Zone A;Production       ;MA;MANAGER;Male;Asian;Divorced;Fully Meets;2
3277;Wade;Beltran;Zone B;Production       ;MA;CLERK;Female;Hispanic;Married;Fully Meets;5
3278;Mina;Bryant;Zone A;Production       ;MA;CLERK;Female;Black;Married;Fully Meets;4
3279;Jonas;Everett;Zone A;Production       ;MA;MANAGER;Male;Black;Married;Fully Meets;5
3280;Makaila;Pham;Zone A;Production       ;MA;MANAGER;Male;Other;Divorced;Fully Meets;5
3281;Gloria;Rose;Zone B;Production       ;MA;CLERK;Male;Hispanic;Divorced;Fully Meets;5
3282;Rebekah;Carpenter;Zone B;Production       ;MA;CLERK;Female;Asian;Married;Fully Meets;3
3283;Iris;Reynolds;Zone B;Production       ;MA;CLERK;Female;Hispanic;Married;Fully Meets;3
3284;Kennedi;Howell;Zone A;Production       ;MA;CLERK;Male;Other;Divorced;Fully Meets;2
3285;Rashad;Sutton;Zone B;Production       ;MA;CLERK;Male;Other;Single;PIP;4
3286;Regan;Conrad;Zone C;Production       ;MA;MANAGER;Female;White;Divorced;PIP;3
3287;Litzy;Arias;Zone A;Production       ;MA;CLERK;Female;Asian;Divorced;Fully Meets;1
3288;Eden;Silva;Zone A;Production       ;MA;CLERK;Female;White;Divorced;Fully Meets;2
3289;Kinley;Serrano;Zone A;Production       ;MA;CLERK;Female;White;Divorced;Fully Meets;4
3290;Jaiden;Middleton;Zone A;Production       ;MA;CLERK;Male;Other;Single;Fully Meets;3
3291;Shamar;Serrano;Zone C;Production       ;MA;CLERK;Male;Hispanic;Married;Fully Meets;2
3292;Nadia;Romero;Zone C;Production       ;MA;CLERK;Male;Asian;Single;Fully Meets;4
3293;Lillianna;Hill;Zone C;Production       ;MA;CLERK;Female;Black;Married;Fully Meets;3
3294;Brent;Henry;Zone A;Production       ;MA;CLERK;Female;Other;Divorced;Fully Meets;3
3295;Emmanuel;Perkins;Zone C;Production       ;MA;CLERK;Female;Black;Divorced;Fully Meets;5
3296;Isis;Brooks;Zone C;Production       ;MA;CLERK;Male;White;Married;PIP;2
3297;Axel;Dunlap;Zone A;Production       ;MA;CLERK;Male;Black;Married;Fully Meets;4
3298;Tatum;Petty;Zone A;Production       ;MA;CLERK;Female;Hispanic;Widowed;Fully Meets;5
3299;Devyn;Pace;Zone A;Production       ;MA;MANAGER;Male;White;Widowed;Fully Meets;4
3300;Rosemary;Becker;Zone B;Production       ;MA;CLERK;Male;White;Married;Fully Meets;2
3301;Amiah;Sweeney;Zone B;Production       ;MA;MANAGER;Male;Black;Divorced;Fully Meets;1
3302;Maya;Mccoy;Zone A;Production       ;MA;CLERK;Female;Hispanic;Married;Fully Meets;4
3303;Ty;Page;Zone A;Production       ;MA;CLERK;Female;Black;Single;Fully Meets;3
3304;Destiney;Kirby;Zone A;Production       ;MA;CLERK;Female;Other;Single;Fully Meets;4
3305;Jace;Galloway;Zone C;Production       ;MA;MANAGER;Female;Other;Widowed;Fully Meets;4
3306;Justice;Guerra;Zone A;Production       ;MA;CLERK;Male;White;Married;PIP;4
3307;Quincy;Cardenas;Zone C;Production       ;MA;MANAGER;Male;Asian;Married;Fully Meets;4
3308;Alyvia;Mitchell;Zone C;Production       ;MA;MANAGER;Female;Black;Married;Fully Meets;3
3309;Lillie;Potter;Zone B;Production       ;MA;CLERK;Female;White;Single;Fully Meets;1
3310;George;Fritz;Zone B;Production       ;MA;MANAGER;Female;Asian;Married;Fully Meets;3
3311;William;Avila;Zone A;Production       ;MA;MANAGER;Female;Black;Widowed;Fully Meets;4
3312;Saniya;Mosley;Zone C;Production       ;MA;CLERK;Male;Hispanic;Married;Fully Meets;4
3313;Aimee;Davila;Zone B;Production       ;MA;CLERK;Male;Hispanic;Married;Fully Meets;3
3314;German;Hobbs;Zone A;Production       ;MA;MANAGER;Male;Other;Widowed;Fully Meets;4
3315;Amy;Pace;Zone C;Production       ;MA;CLERK;Female;Other;Widowed;Fully Meets;3
3316;Bronson;Houston;Zone C;Production       ;MA;CLERK;Female;Hispanic;Widowed;Fully Meets;3
3317;Shyann;Hurst;Zone C;Production       ;MA;CLERK;Female;Other;Single;Fully Meets;3
3318;Maddison;Dixon;Zone A;Production       ;MA;MANAGER;Male;White;Divorced;Fully Meets;3
3319;Madelynn;Murillo;Zone B;Production       ;MA;CLERK;Female;Hispanic;Married;Fully Meets;3
3320;Zachery;Moreno;Zone A;Production       ;MA;CLERK;Male;Other;Divorced;Fully Meets;5
3321;Tatum;Terrell;Zone B;Production       ;MA;CLERK;Male;White;Single;Fully Meets;2
3322;Roland;Berg;Zone B;Production       ;MA;CLERK;Male;White;Single;Fully Meets;4
3323;Lilliana;Cowan;Zone C;Production       ;MA;CLERK;Female;Black;Married;Fully Meets;4
3324;Beatrice;Vance;Zone A;Production       ;MA;CLERK;Female;Black;Divorced;PIP;3
3325;Andrea;Khan;Zone A;Production       ;MA;CLERK;Female;White;Single;Fully Meets;3
3326;Keagan;Vaughan;Zone A;Production       ;MA;CLERK;Male;Hispanic;Divorced;Fully Meets;3
3327;Selah;Ibarra;Zone C;Production       ;MA;CLERK;Female;Hispanic;Widowed;Fully Meets;1
3328;Braylen;Cruz;Zone A;Production       ;MA;CLERK;Male;White;Married;Fully Meets;3
3329;Gabriel;Smith;Zone B;Production       ;MA;MANAGER;Male;Hispanic;Divorced;Fully Meets;4
3330;Esther;Willis;Zone C;Production       ;MA;CLERK;Female;White;Divorced;Fully Meets;4
3331;Sydney;Chang;Zone A;Production       ;MA;CLERK;Female;Other;Single;Fully Meets;2
3332;Will;Morse;Zone B;Production       ;MA;CLERK;Female;Other;Widowed;Fully Meets;3
3333;Yael;Sexton;Zone B;Production       ;MA;MANAGER;Male;Hispanic;Single;Fully Meets;3
3334;Brendon;Ryan;Zone B;Production       ;MA;CLERK;Male;White;Single;Fully Meets;3
3335;Abbigail;Solis;Zone B;Production       ;MA;CLERK;Male;Other;Divorced;Fully Meets;3
3336;Sincere;Preston;Zone A;Production       ;MA;MANAGER;Male;Asian;Divorced;Fully Meets;3
3337;Jorge;Pineda;Zone A;Production       ;MA;MANAGER;Female;Black;Single;Fully Meets;3
3338;Aspen;Underwood;Zone C;Production       ;MA;CLERK;Female;Hispanic;Divorced;Fully Meets;3
3339;Alyson;Hickman;Zone C;Production       ;MA;CLERK;Male;Hispanic;Divorced;Fully Meets;5
3340;Mina;Hancock;Zone A;Production       ;MA;CLERK;Male;White;Married;Fully Meets;3
3341;Konner;Sheppard;Zone C;Production       ;MA;CLERK;Female;White;Single;Fully Meets;1
3342;London;Nunez;Zone C;Production       ;MA;CLERK;Male;Other;Widowed;Fully Meets;2
3343;Seth;Huff;Zone A;Production       ;MA;CLERK;Male;Hispanic;Married;Fully Meets;4
3344;Justine;Villanueva;Zone B;Production       ;MA;CLERK;Male;White;Married;Fully Meets;3
